,dst,src,timestamp
2713,80.131.66.104,172.16.2.112,1191868288.957354
2714,203.84.202.164,172.16.2.112,1191868289.373777
2715,172.16.2.112,203.84.202.164,1191868289.50292
2716,203.84.202.164,172.16.2.112,1191868289.504378
2717,203.84.202.164,172.16.2.112,1191868313.359327
2718,62.80.199.21,172.16.2.112,1191868359.995954
2719,172.16.2.112,62.80.199.21,1191868360.17094
2720,203.84.202.164,172.16.2.112,1191868361.412802
2721,90.24.162.58,172.16.2.112,1191868379.907731
2722,142.167.159.84,172.16.2.112,1191868382.908825
2723,172.16.2.112,142.167.159.84,1191868383.069701
2724,85.23.31.244,172.16.2.112,1191868385.330249
2725,172.16.2.112,85.23.31.244,1191868385.393577
2726,87.79.139.205,172.16.2.112,1191868412.52626
2727,121.209.49.178,172.16.2.112,1191868424.441305
2728,172.16.2.112,121.209.49.178,1191868424.941478
2729,81.216.211.121,172.16.2.112,1191868473.820828
2730,172.16.2.112,81.216.211.121,1191868473.918899
2731,85.23.31.244,172.16.2.112,1191868480.303339
2732,172.16.2.112,85.23.31.244,1191868480.363391
2733,66.161.11.90,172.16.2.112,1191868481.027184
2734,66.161.11.90,172.16.2.112,1191868484.005776
2735,172.16.2.112,66.161.11.90,1191868484.199531
2736,66.161.11.90,172.16.2.112,1191868484.210535
2737,66.161.11.90,172.16.2.112,1191868484.21058
2738,172.16.2.112,66.161.11.90,1191868484.39925
2739,84.31.17.147,172.16.2.112,1191868486.244085
2740,172.16.2.112,84.31.17.147,1191868487.531013
2741,203.69.42.35,172.16.2.112,1191868504.889042
2742,62.80.199.21,172.16.2.112,1191868505.165675
2743,172.16.2.112,62.80.199.21,1191868505.274839
2744,203.69.42.35,172.16.2.112,1191868507.879512
2745,172.16.2.112,203.69.42.35,1191868508.200586
2746,203.69.42.35,172.16.2.112,1191868508.202468
2747,203.69.42.35,172.16.2.112,1191868508.20279
2748,172.16.2.112,203.69.42.35,1191868508.519941
2749,172.16.2.112,203.69.42.35,1191868508.527527
2750,172.16.2.112,203.69.42.35,1191868508.530561
2751,203.69.42.35,172.16.2.112,1191868508.540305
2752,172.16.2.112,203.69.42.35,1191868508.865497
2753,172.16.2.112,203.69.42.35,1191868508.868517
2754,172.16.2.112,203.69.42.35,1191868508.871624
2755,203.69.42.35,172.16.2.112,1191868508.876691
2756,203.69.42.35,172.16.2.112,1191868508.876692
2757,203.69.42.35,172.16.2.112,1191868509.031517
2758,172.16.2.112,203.69.42.35,1191868509.221428
2759,172.16.2.112,203.69.42.35,1191868509.224482
2760,172.16.2.112,203.69.42.35,1191868509.227557
2761,172.16.2.112,203.69.42.35,1191868509.230627
2762,172.16.2.112,203.69.42.35,1191868509.233703
2763,66.161.11.90,172.16.2.112,1191868528.930413
2764,66.161.11.90,172.16.2.112,1191868531.850359
2765,172.16.2.112,66.161.11.90,1191868532.037768
2766,66.161.11.90,172.16.2.112,1191868532.03975
2767,66.161.11.90,172.16.2.112,1191868532.039789
2768,172.16.2.112,66.161.11.90,1191868532.227653
2769,86.135.160.55,172.16.2.112,1191868544.042779
2770,172.16.2.112,86.135.160.55,1191868544.110071
2771,58.233.189.225,172.16.2.112,1191868544.328514
2772,203.69.42.35,172.16.2.112,1191868552.957529
2773,172.16.2.112,203.69.42.35,1191868553.278357
2774,203.69.42.35,172.16.2.112,1191868553.280396
2775,203.69.42.35,172.16.2.112,1191868553.280441
2776,172.16.2.112,203.69.42.35,1191868553.780968
2777,172.16.2.112,203.69.42.35,1191868553.79452
2778,172.16.2.112,203.69.42.35,1191868553.901
2779,203.69.42.35,172.16.2.112,1191868553.911867
2780,203.69.42.35,172.16.2.112,1191868554.336402
2781,172.16.2.112,203.69.42.35,1191868554.410232
2782,172.16.2.112,203.69.42.35,1191868554.413293
2783,172.16.2.112,203.69.42.35,1191868554.416909
2784,209.85.135.103,172.16.2.112,1191868577.040034
2785,172.16.2.112,209.85.135.103,1191868577.096068
2786,209.85.135.103,172.16.2.112,1191868577.097794
2787,209.85.135.103,172.16.2.112,1191868577.098184
2788,172.16.2.112,209.85.135.103,1191868577.14237
2789,172.16.2.112,209.85.135.103,1191868577.147796
2790,209.85.135.103,172.16.2.112,1191868577.154411
2791,209.85.135.103,172.16.2.112,1191868577.154442
2792,209.85.135.103,172.16.2.112,1191868577.158209
2793,172.16.2.112,209.85.135.103,1191868577.193778
2794,172.16.2.112,209.85.135.103,1191868577.194714
2795,209.85.135.103,172.16.2.112,1191868577.195925
2796,209.85.135.103,172.16.2.112,1191868577.19732
2797,172.16.2.112,209.85.135.103,1191868577.238573
2798,172.16.2.112,209.85.135.103,1191868577.259903
2799,209.85.135.103,172.16.2.112,1191868577.261485
2800,172.16.2.112,209.85.135.103,1191868577.264832
2801,172.16.2.112,209.85.135.103,1191868577.267623
2802,172.16.2.112,209.85.135.103,1191868577.26763
2803,209.85.135.103,172.16.2.112,1191868577.27122
2804,209.85.135.103,172.16.2.112,1191868577.272545
2805,209.85.135.103,172.16.2.112,1191868577.295765
2806,72.88.140.64,172.16.2.112,1191868584.238437
2807,24.211.43.39,172.16.2.112,1191868591.672447
2808,172.16.2.112,24.211.43.39,1191868592.057937
2809,142.167.230.178,172.16.2.112,1191868598.277505
2810,203.69.42.35,172.16.2.112,1191868601.020441
2811,172.16.2.112,203.69.42.35,1191868601.347947
2812,203.69.42.35,172.16.2.112,1191868601.349961
2813,203.69.42.35,172.16.2.112,1191868601.35
2814,172.16.2.112,203.69.42.35,1191868601.668226
2815,172.16.2.112,203.69.42.35,1191868601.679665
2816,203.69.42.35,172.16.2.112,1191868601.681408
2817,172.16.2.112,203.69.42.35,1191868601.682726
2818,203.69.42.35,172.16.2.112,1191868601.684436
2819,172.16.2.112,203.69.42.35,1191868602.066441
2820,203.69.42.35,172.16.2.112,1191868602.078747
2821,203.69.42.35,172.16.2.112,1191868602.114123
2822,172.16.2.112,203.69.42.35,1191868602.413503
2823,172.16.2.112,203.69.42.35,1191868602.416529
2824,172.16.2.112,203.69.42.35,1191868602.419594
2825,85.23.31.244,172.16.2.112,1191868603.375348
2826,172.16.2.112,85.23.31.244,1191868603.434666
2827,87.248.113.14,172.16.2.112,1191868629.389387
2828,172.16.2.112,87.248.113.14,1191868629.446361
2829,87.248.113.14,172.16.2.112,1191868629.457517
2830,87.248.113.14,172.16.2.112,1191868629.457562
2831,172.16.2.112,87.248.113.14,1191868629.51184
2832,172.16.2.112,87.248.113.14,1191868629.513315
2833,172.16.2.112,87.248.113.14,1191868632.446531
2834,172.16.2.112,87.248.113.14,1191868638.446469
2835,66.161.11.90,172.16.2.112,1191868649.096235
2836,66.161.11.90,172.16.2.112,1191868652.044671
2837,172.16.2.112,66.161.11.90,1191868652.233634
2838,66.161.11.90,172.16.2.112,1191868652.244546
2839,66.161.11.90,172.16.2.112,1191868652.244594
2840,172.16.2.112,66.161.11.90,1191868652.439525
2841,142.167.159.84,172.16.2.112,1191868663.983527
2842,172.16.2.112,142.167.159.84,1191868664.146511
2843,209.85.135.103,172.16.2.112,1191868673.133615
2844,172.16.2.112,209.85.135.103,1191868673.167841
2845,209.85.135.103,172.16.2.112,1191868673.179349
2846,209.85.135.103,172.16.2.112,1191868673.179679
2847,172.16.2.112,209.85.135.103,1191868673.220134
2848,172.16.2.112,209.85.135.103,1191868673.236342
2849,209.85.135.103,172.16.2.112,1191868673.239348
2850,209.85.135.103,172.16.2.112,1191868673.240042
2851,209.85.135.103,172.16.2.112,1191868673.242375
2852,172.16.2.112,209.85.135.103,1191868673.621879
2853,209.85.135.103,172.16.2.112,1191868673.623977
2854,209.85.135.103,172.16.2.112,1191868673.624031
2855,172.16.2.112,209.85.135.103,1191868673.664691
2856,172.16.2.112,209.85.135.103,1191868673.677582
2857,172.16.2.112,209.85.135.103,1191868673.677843
2858,172.16.2.112,209.85.135.103,1191868673.681564
2859,172.16.2.112,209.85.135.103,1191868673.681571
2860,209.85.135.103,172.16.2.112,1191868673.689046
2861,209.85.135.103,172.16.2.112,1191868673.69003
2862,209.85.135.103,172.16.2.112,1191868673.690054
2863,209.85.135.103,172.16.2.112,1191868673.702621
2864,172.16.2.112,209.85.135.103,1191868674.237129
2865,209.85.135.103,172.16.2.112,1191868674.238781
2866,209.85.135.103,172.16.2.112,1191868675.719513
2867,172.16.2.112,209.85.135.103,1191868675.759757
2868,85.228.207.80,172.16.2.112,1191868683.977958
2869,172.16.2.112,85.228.207.80,1191868684.048919
2870,80.131.66.104,172.16.2.112,1191868694.165667
2871,203.69.42.35,172.16.2.112,1191868697.164345
2872,172.16.2.112,203.69.42.35,1191868697.500123
2873,203.69.42.35,172.16.2.112,1191868697.509986
2874,203.69.42.35,172.16.2.112,1191868697.510035
2875,203.69.42.35,172.16.2.112,1191868700.492231
2876,203.69.42.35,172.16.2.112,1191868706.509921
2877,203.69.42.35,172.16.2.112,1191868718.456815
2878,85.23.31.244,172.16.2.112,1191868735.08953
2879,172.16.2.112,85.23.31.244,1191868735.154376
2880,85.23.31.244,172.16.2.112,1191868735.80879
2881,85.23.31.244,172.16.2.112,1191868735.858676
2882,172.16.2.112,85.23.31.244,1191868735.909222
2883,85.23.31.244,172.16.2.112,1191868735.917545
2884,172.16.2.112,85.23.31.244,1191868735.948889
2885,85.23.31.244,172.16.2.112,1191868735.969097
2886,172.16.2.112,85.23.31.244,1191868735.998689
2887,85.23.31.244,172.16.2.112,1191868736.019203
2888,172.16.2.112,85.23.31.244,1191868736.049034
2889,85.23.31.244,172.16.2.112,1191868736.069858
2890,172.16.2.112,85.23.31.244,1191868736.122586
2891,85.23.31.244,172.16.2.112,1191868736.12914
2892,172.16.2.112,85.23.31.244,1191868736.176867
2893,172.16.2.112,85.23.31.244,1191868736.220511
2894,203.69.42.35,172.16.2.112,1191868742.433759
2895,203.69.42.35,172.16.2.112,1191868790.482586
2896,172.16.2.112,203.69.42.35,1191868790.838049
2897,172.16.2.112,203.69.42.35,1191868790.845688
2898,172.16.2.112,203.69.42.35,1191868790.848751
2899,203.69.42.35,172.16.2.112,1191868790.850379
2900,142.167.159.84,172.16.2.112,1191868791.079756
2901,172.16.2.112,203.69.42.35,1191868791.192827
2902,203.69.42.35,172.16.2.112,1191868791.194589
2903,172.16.2.112,203.69.42.35,1191868791.195452
2904,203.69.42.35,172.16.2.112,1191868791.200062
2905,172.16.2.112,203.69.42.35,1191868791.215343
2906,203.69.42.35,172.16.2.112,1191868791.220073
2907,172.16.2.112,142.167.159.84,1191868791.284031
2908,172.16.2.112,203.69.42.35,1191868791.54739
2909,203.69.42.35,172.16.2.112,1191868791.549145
2910,172.16.2.112,203.69.42.35,1191868791.5506
2911,203.69.42.35,172.16.2.112,1191868791.552431
2912,172.16.2.112,203.69.42.35,1191868791.595891
2913,203.69.42.35,172.16.2.112,1191868791.597563
2914,172.16.2.112,203.69.42.35,1191868791.59894
2915,203.69.42.35,172.16.2.112,1191868791.600525
2916,203.69.42.35,172.16.2.112,1191868791.715894
2917,172.16.2.112,203.69.42.35,1191868791.940575
2918,172.16.2.112,203.69.42.35,1191868791.943628
2919,172.16.2.112,203.69.42.35,1191868791.978043
2920,172.16.2.112,203.69.42.35,1191868792.003833
2921,172.16.2.112,203.69.42.35,1191868794.648992
2922,172.16.2.112,203.69.42.35,1191868800.171611
2923,203.69.42.35,172.16.2.112,1191868801.905714
2924,203.69.42.35,172.16.2.112,1191868804.824905
2925,172.16.2.112,203.69.42.35,1191868805.151892
2926,203.69.42.35,172.16.2.112,1191868805.15388
2927,203.69.42.35,172.16.2.112,1191868805.154202
2928,172.16.2.112,203.69.42.35,1191868805.471573
2929,172.16.2.112,203.69.42.35,1191868805.47926
2930,172.16.2.112,203.69.42.35,1191868805.48233
2931,203.69.42.35,172.16.2.112,1191868805.485734
2932,172.16.2.112,203.69.42.35,1191868805.810114
2933,172.16.2.112,203.69.42.35,1191868805.81309
2934,203.69.42.35,172.16.2.112,1191868805.815818
2935,203.69.42.35,172.16.2.112,1191868805.815846
2936,172.16.2.112,203.69.42.35,1191868805.816191
2937,172.16.2.112,203.69.42.35,1191868806.140294
2938,172.16.2.112,203.69.42.35,1191868806.143351
2939,87.248.113.14,172.16.2.112,1191868825.648513
2940,172.16.2.112,87.248.113.14,1191868825.855178
2941,87.248.113.14,172.16.2.112,1191868825.857194
2942,87.248.113.14,172.16.2.112,1191868825.857247
2943,172.16.2.112,87.248.113.14,1191868825.911597
2944,172.16.2.112,87.248.113.14,1191868825.912032
2945,172.16.2.112,87.248.113.14,1191868828.854892
2946,172.16.2.112,87.248.113.14,1191868834.854997
2947,203.148.65.19,172.16.2.112,1191868835.025199
2948,202.43.195.13,172.16.2.112,1191868853.247541
2949,202.43.195.13,172.16.2.112,1191868856.189838
2950,172.16.2.112,202.43.195.13,1191868856.507182
2951,202.43.195.13,172.16.2.112,1191868856.51344
2952,202.43.195.13,172.16.2.112,1191868856.514501
2953,172.16.2.112,202.43.195.13,1191868856.832564
2954,172.16.2.112,202.43.195.13,1191868856.833043
2955,202.43.195.13,172.16.2.112,1191868856.83644
2956,202.43.195.13,172.16.2.112,1191868856.836474
2957,203.84.202.164,172.16.2.112,1191868856.987617
2958,172.16.2.112,202.43.195.13,1191868857.153492
2959,172.16.2.112,203.84.202.164,1191868857.504075
2960,203.84.202.164,172.16.2.112,1191868857.506127
2961,203.84.202.164,172.16.2.112,1191868857.506163
2962,203.84.202.164,172.16.2.112,1191868860.50358
2963,172.16.2.112,203.84.202.164,1191868860.503882
2964,203.84.202.164,172.16.2.112,1191868860.505305
2965,203.84.202.164,172.16.2.112,1191868866.422643
2966,172.16.2.112,203.84.202.164,1191868866.503374
2967,203.84.202.164,172.16.2.112,1191868866.504852
2968,203.84.202.164,172.16.2.112,1191868878.461786
2969,172.16.2.112,203.84.202.164,1191868878.503468
2970,203.84.202.164,172.16.2.112,1191868878.512002
2971,203.84.202.164,172.16.2.112,1191868902.445667
2972,86.217.180.115,172.16.2.112,1191868935.092829
2973,172.16.2.112,86.217.180.115,1191868935.155079
2974,203.84.202.164,172.16.2.112,1191868950.499218
2975,74.135.78.225,172.16.2.112,1191868995.006709
2976,172.16.2.112,74.135.78.225,1191868995.158952
2977,142.167.230.178,172.16.2.112,1191869001.131089
2978,81.216.211.121,172.16.2.112,1191869054.225322
2979,172.16.2.112,81.216.211.121,1191869054.388149
2980,66.161.11.90,172.16.2.112,1191869066.137778
2981,66.161.11.90,172.16.2.112,1191869069.072256
2982,172.16.2.112,66.161.11.90,1191869069.259838
2983,66.161.11.90,172.16.2.112,1191869069.262523
2984,66.161.11.90,172.16.2.112,1191869069.262578
2985,172.16.2.112,66.161.11.90,1191869069.449196
2986,203.69.42.35,172.16.2.112,1191869089.919447
2987,203.69.42.35,172.16.2.112,1191869092.856325
2988,172.16.2.112,203.69.42.35,1191869093.174553
2989,203.69.42.35,172.16.2.112,1191869093.17971
2990,203.69.42.35,172.16.2.112,1191869093.179751
2991,172.16.2.112,203.69.42.35,1191869093.499187
2992,172.16.2.112,203.69.42.35,1191869093.507148
2993,172.16.2.112,203.69.42.35,1191869093.510213
2994,203.69.42.35,172.16.2.112,1191869093.511811
2995,172.16.2.112,203.69.42.35,1191869093.835953
2996,203.69.42.35,172.16.2.112,1191869093.838346
2997,172.16.2.112,203.69.42.35,1191869093.838963
2998,172.16.2.112,203.69.42.35,1191869093.842041
2999,203.69.42.35,172.16.2.112,1191869093.844209
3000,203.69.42.35,172.16.2.112,1191869093.872798
3001,172.16.2.112,203.69.42.35,1191869094.162963
3002,172.16.2.112,203.69.42.35,1191869094.166685
3003,172.16.2.112,203.69.42.35,1191869094.169024
3004,172.16.2.112,203.69.42.35,1191869094.172103
3005,172.16.2.112,203.69.42.35,1191869094.175179
3006,80.131.66.104,172.16.2.112,1191869101.538483
3007,66.161.11.90,172.16.2.112,1191869113.90674
3008,203.148.65.19,172.16.2.112,1191869115.14444
3009,172.16.2.112,203.148.65.19,1191869115.360828
3010,66.161.11.90,172.16.2.112,1191869116.724353
3011,172.16.2.112,66.161.11.90,1191869116.910434
3012,66.161.11.90,172.16.2.112,1191869116.913082
3013,66.161.11.90,172.16.2.112,1191869116.91313
3014,172.16.2.112,66.161.11.90,1191869117.127423
3015,209.85.135.147,172.16.2.112,1191869138.069032
3016,172.16.2.112,209.85.135.147,1191869138.11318
3017,209.85.135.147,172.16.2.112,1191869138.120754
3018,209.85.135.147,172.16.2.112,1191869138.121084
3019,172.16.2.112,209.85.135.147,1191869138.14966
3020,172.16.2.112,209.85.135.147,1191869138.161064
3021,209.85.135.147,172.16.2.112,1191869138.163902
3022,209.85.135.147,172.16.2.112,1191869138.163933
3023,209.85.135.104,172.16.2.112,1191869138.173318
3024,172.16.2.112,209.85.135.147,1191869138.192261
3025,172.16.2.112,209.85.135.104,1191869138.222018
3026,209.85.135.104,172.16.2.112,1191869138.223718
3027,209.85.135.104,172.16.2.112,1191869138.224084
3028,172.16.2.112,209.85.135.104,1191869138.254099
3029,172.16.2.112,209.85.135.104,1191869138.273173
3030,172.16.2.112,209.85.135.104,1191869138.273442
3031,172.16.2.112,209.85.135.104,1191869138.273445
3032,209.85.135.104,172.16.2.112,1191869138.27525
3033,209.85.135.104,172.16.2.112,1191869138.275688
3034,209.85.135.104,172.16.2.112,1191869138.275716
3035,172.16.2.112,209.85.135.104,1191869138.305376
3036,209.85.135.104,172.16.2.112,1191869138.314864
3037,172.16.2.112,209.85.135.104,1191869138.350263
3038,209.85.135.104,172.16.2.112,1191869138.352595
3039,209.85.135.104,172.16.2.112,1191869138.421583
3040,209.85.135.147,172.16.2.112,1191869161.981175
3041,172.16.2.112,209.85.135.147,1191869162.030055
3042,209.85.135.147,172.16.2.112,1191869162.032908
3043,209.85.135.147,172.16.2.112,1191869162.032968
3044,172.16.2.112,209.85.135.147,1191869162.062513
3045,172.16.2.112,209.85.135.147,1191869162.436033
3046,209.85.135.147,172.16.2.112,1191869162.438789
3047,209.85.135.147,172.16.2.112,1191869162.438817
3048,209.85.135.104,172.16.2.112,1191869162.44162
3049,172.16.2.112,209.85.135.147,1191869162.46852
3050,172.16.2.112,209.85.135.104,1191869162.487336
3051,209.85.135.104,172.16.2.112,1191869162.490175
3052,209.85.135.104,172.16.2.112,1191869162.49023
3053,172.16.2.112,209.85.135.104,1191869162.524464
3054,172.16.2.112,209.85.135.104,1191869162.53476
3055,172.16.2.112,209.85.135.104,1191869162.534948
3056,209.85.135.104,172.16.2.112,1191869162.536737
3057,209.85.135.104,172.16.2.112,1191869162.536781
3058,172.16.2.112,209.85.135.104,1191869162.542589
3059,209.85.135.104,172.16.2.112,1191869162.544264
3060,172.16.2.112,209.85.135.104,1191869162.57262
3061,209.85.135.104,172.16.2.112,1191869162.584366
3062,172.16.2.112,209.85.135.104,1191869162.619711
3063,209.85.135.104,172.16.2.112,1191869162.624717
3064,209.85.135.104,172.16.2.112,1191869162.624763
3065,203.69.42.35,172.16.2.112,1191869186.024878
3066,203.69.42.35,172.16.2.112,1191869188.955957
3067,172.16.2.112,203.69.42.35,1191869189.275587
3068,203.69.42.35,172.16.2.112,1191869189.277599
3069,203.69.42.35,172.16.2.112,1191869189.277651
3070,172.16.2.112,203.69.42.35,1191869189.598178
3071,172.16.2.112,203.69.42.35,1191869189.605574
3072,203.69.42.35,172.16.2.112,1191869189.765273
3073,203.69.42.35,172.16.2.112,1191869190.065641
3074,172.16.2.112,203.69.42.35,1191869190.089561
3075,172.16.2.112,203.69.42.35,1191869190.092551
3076,90.9.23.124,172.16.2.112,1191869204.078153
3077,87.248.113.14,172.16.2.112,1191869210.058815
3078,172.16.2.112,87.248.113.14,1191869210.135772
3079,87.248.113.14,172.16.2.112,1191869210.146365
3080,87.248.113.14,172.16.2.112,1191869210.146415
3081,172.16.2.112,87.248.113.14,1191869210.200504
3082,172.16.2.112,87.248.113.14,1191869210.204042
3083,172.16.2.112,87.248.113.14,1191869213.13521
3084,81.216.211.121,172.16.2.112,1191869213.873451
3085,172.16.2.112,81.216.211.121,1191869214.119146
3086,172.16.2.112,87.248.113.14,1191869219.135578
3087,202.43.195.13,172.16.2.112,1191869234.08912
3088,202.43.195.13,172.16.2.112,1191869237.010019
3089,172.16.2.112,202.43.195.13,1191869237.331116
3090,202.43.195.13,172.16.2.112,1191869237.333135
3091,202.43.195.13,172.16.2.112,1191869237.33317
3092,172.16.2.112,202.43.195.13,1191869237.655212
3093,172.16.2.112,202.43.195.13,1191869237.655682
3094,202.43.195.13,172.16.2.112,1191869237.659959
3095,202.43.195.13,172.16.2.112,1191869237.659987
3096,203.84.202.164,172.16.2.112,1191869237.663587
3097,172.16.2.112,202.43.195.13,1191869237.980349
3098,172.16.2.112,203.84.202.164,1191869237.992811
3099,203.84.202.164,172.16.2.112,1191869237.995227
3100,203.84.202.164,172.16.2.112,1191869237.995261
3101,203.84.202.164,172.16.2.112,1191869240.829608
3102,172.16.2.112,203.84.202.164,1191869240.987611
3103,203.84.202.164,172.16.2.112,1191869240.995285
3104,203.84.202.164,172.16.2.112,1191869246.8418
3105,172.16.2.112,203.84.202.164,1191869246.985777
3106,203.84.202.164,172.16.2.112,1191869246.987584
3107,142.167.159.84,172.16.2.112,1191869253.940488
3108,172.16.2.112,142.167.159.84,1191869254.106266
3109,203.84.202.164,172.16.2.112,1191869258.879759
3110,172.16.2.112,203.84.202.164,1191869258.985179
3111,203.84.202.164,172.16.2.112,1191869258.986614
3112,203.84.202.164,172.16.2.112,1191869282.858239
3113,142.167.159.84,172.16.2.112,1191869323.983583
3114,172.16.2.112,142.167.159.84,1191869324.137522
3115,203.84.202.164,172.16.2.112,1191869330.910561
3116,212.54.199.181,172.16.2.112,1191869344.180618
3117,172.16.2.112,212.54.199.181,1191869344.364234
3118,142.167.230.178,172.16.2.112,1191869399.375492
3119,203.148.65.19,172.16.2.112,1191869424.253607
3120,172.16.2.112,203.148.65.19,1191869424.436231
3121,209.85.135.147,172.16.2.112,1191869450.45146
3122,172.16.2.112,209.85.135.147,1191869450.566751
3123,209.85.135.147,172.16.2.112,1191869450.568989
3124,209.85.135.147,172.16.2.112,1191869450.569043
3125,172.16.2.112,209.85.135.147,1191869450.59939
3126,172.16.2.112,209.85.135.147,1191869450.607062
3127,209.85.135.147,172.16.2.112,1191869450.611345
3128,209.85.135.147,172.16.2.112,1191869450.611347
3129,209.85.135.104,172.16.2.112,1191869450.615249
3130,172.16.2.112,209.85.135.147,1191869450.646556
3131,172.16.2.112,209.85.135.104,1191869450.674671
3132,209.85.135.104,172.16.2.112,1191869450.677888
3133,209.85.135.104,172.16.2.112,1191869450.677939
3134,172.16.2.112,209.85.135.104,1191869450.70849
3135,172.16.2.112,209.85.135.104,1191869450.723812
3136,209.85.135.104,172.16.2.112,1191869450.725502
3137,172.16.2.112,209.85.135.104,1191869450.726813
3138,172.16.2.112,209.85.135.104,1191869450.72729
3139,172.16.2.112,209.85.135.104,1191869450.727293
3140,209.85.135.104,172.16.2.112,1191869450.72884
3141,209.85.135.104,172.16.2.112,1191869450.73045
3142,209.85.135.104,172.16.2.112,1191869450.749605
3143,203.69.42.35,172.16.2.112,1191869474.44792
3144,203.69.42.35,172.16.2.112,1191869477.380104
3145,172.16.2.112,203.69.42.35,1191869477.698693
3146,203.69.42.35,172.16.2.112,1191869477.700589
3147,203.69.42.35,172.16.2.112,1191869477.702383
3148,172.16.2.112,203.69.42.35,1191869478.019915
3149,172.16.2.112,203.69.42.35,1191869478.027477
3150,172.16.2.112,203.69.42.35,1191869478.03054
3151,203.69.42.35,172.16.2.112,1191869478.032341
3152,172.16.2.112,203.69.42.35,1191869478.357656
3153,172.16.2.112,203.69.42.35,1191869478.360701
3154,203.69.42.35,172.16.2.112,1191869478.362934
3155,203.69.42.35,172.16.2.112,1191869478.362962
3156,172.16.2.112,203.69.42.35,1191869478.363997
3157,172.16.2.112,203.69.42.35,1191869478.689638
3158,172.16.2.112,203.69.42.35,1191869478.692627
3159,87.248.113.14,172.16.2.112,1191869498.479584
3160,172.16.2.112,87.248.113.14,1191869498.544636
3161,87.248.113.14,172.16.2.112,1191869498.54692
3162,87.248.113.14,172.16.2.112,1191869498.546956
3163,172.16.2.112,87.248.113.14,1191869498.602235
3164,172.16.2.112,87.248.113.14,1191869498.602672
3165,172.16.2.112,87.248.113.14,1191869501.544548
3166,172.16.2.112,87.248.113.14,1191869507.544899
3167,203.69.42.35,172.16.2.112,1191869522.505122
3168,90.9.23.124,172.16.2.112,1191869524.863116
3169,203.69.42.35,172.16.2.112,1191869525.333517
3170,172.16.2.112,203.69.42.35,1191869525.652433
3171,203.69.42.35,172.16.2.112,1191869525.654442
3172,203.69.42.35,172.16.2.112,1191869525.654477
3173,172.16.2.112,203.69.42.35,1191869525.972571
3174,172.16.2.112,203.69.42.35,1191869525.980126
3175,172.16.2.112,203.69.42.35,1191869525.983184
3176,203.69.42.35,172.16.2.112,1191869525.984806
3177,172.16.2.112,203.69.42.35,1191869526.309283
3178,172.16.2.112,203.69.42.35,1191869526.312262
3179,172.16.2.112,203.69.42.35,1191869526.315338
3180,203.69.42.35,172.16.2.112,1191869526.325953
3181,203.69.42.35,172.16.2.112,1191869526.326
3182,172.16.2.112,203.69.42.35,1191869526.650396
3183,172.16.2.112,203.69.42.35,1191869526.653367
3184,87.248.113.14,172.16.2.112,1191869546.535625
3185,172.16.2.112,87.248.113.14,1191869546.590841
3186,87.248.113.14,172.16.2.112,1191869546.600931
3187,87.248.113.14,172.16.2.112,1191869546.600979
3188,172.16.2.112,87.248.113.14,1191869546.661345
3189,172.16.2.112,87.248.113.14,1191869546.661758
3190,172.16.2.112,87.248.113.14,1191869549.590449
3191,172.16.2.112,87.248.113.14,1191869555.590486
3192,66.161.11.90,172.16.2.112,1191869570.572857
3193,66.161.11.90,172.16.2.112,1191869573.495495
3194,172.16.2.112,66.161.11.90,1191869573.717401
3195,66.161.11.90,172.16.2.112,1191869573.729003
3196,66.161.11.90,172.16.2.112,1191869573.729054
3197,172.16.2.112,66.161.11.90,1191869573.927024
3198,87.248.113.14,172.16.2.112,1191869594.604795
3199,172.16.2.112,87.248.113.14,1191869594.669788
3200,87.248.113.14,172.16.2.112,1191869594.671674
3201,87.248.113.14,172.16.2.112,1191869594.671713
3202,172.16.2.112,87.248.113.14,1191869594.726024
3203,172.16.2.112,87.248.113.14,1191869594.726674
3204,172.16.2.112,87.248.113.14,1191869597.669614
3205,172.16.2.112,87.248.113.14,1191869603.669617
3206,202.43.195.13,172.16.2.112,1191869618.645256
3207,202.43.195.13,172.16.2.112,1191869621.642587
3208,172.16.2.112,202.43.195.13,1191869621.963639
3209,202.43.195.13,172.16.2.112,1191869621.972956
3210,202.43.195.13,172.16.2.112,1191869621.972999
3211,172.16.2.112,202.43.195.13,1191869622.296088
3212,172.16.2.112,202.43.195.13,1191869622.296562
3213,202.43.195.13,172.16.2.112,1191869622.307192
3214,202.43.195.13,172.16.2.112,1191869622.307219
3215,203.84.202.164,172.16.2.112,1191869622.310736
3216,172.16.2.112,202.43.195.13,1191869622.627793
3217,172.16.2.112,203.84.202.164,1191869622.668681
3218,203.84.202.164,172.16.2.112,1191869622.681137
3219,203.84.202.164,172.16.2.112,1191869622.681459
3220,203.84.202.164,172.16.2.112,1191869625.65498
3221,172.16.2.112,203.84.202.164,1191869625.662739
3222,203.84.202.164,172.16.2.112,1191869625.675048
3223,172.16.2.112,203.84.202.164,1191869631.662462
3224,203.84.202.164,172.16.2.112,1191869631.664218
3225,203.84.202.164,172.16.2.112,1191869631.681146
3226,87.116.145.140,172.16.2.112,1191869635.104474
3227,172.16.2.112,87.116.145.140,1191869635.127603
3228,172.16.2.112,203.84.202.164,1191869643.662009
3229,203.84.202.164,172.16.2.112,1191869643.664055
3230,203.84.202.164,172.16.2.112,1191869643.716401
