,dst,src,timestamp
1517,70.85.4.244,172.16.2.114,1191934457.775713
1518,70.85.4.244,172.16.2.114,1191934457.778379
1519,172.16.2.114,70.85.4.244,1191934457.812074
1520,172.16.2.114,70.85.4.244,1191934457.81516
1521,70.85.4.244,172.16.2.114,1191934457.81797
1522,172.16.2.114,70.85.4.244,1191934457.951075
1523,172.16.2.114,70.85.4.244,1191934457.953478
1524,70.85.4.244,172.16.2.114,1191934457.95533
1525,172.16.2.114,70.85.4.244,1191934458.494168
1526,70.85.4.244,172.16.2.114,1191934458.495826
1527,172.16.2.114,70.85.4.244,1191934458.654968
1528,172.16.2.114,70.85.4.244,1191934458.659222
1529,70.85.4.244,172.16.2.114,1191934458.661115
1530,172.16.2.114,70.85.4.244,1191934458.822176
1531,172.16.2.114,70.85.4.244,1191934458.825494
1532,172.16.2.114,70.85.4.244,1191934458.828383
1533,70.85.4.244,172.16.2.114,1191934458.830704
1534,70.85.4.244,172.16.2.114,1191934458.832191
1535,172.16.2.114,70.85.4.244,1191934458.991246
1536,172.16.2.114,70.85.4.244,1191934458.993731
1537,70.85.4.244,172.16.2.114,1191934458.996661
1538,172.16.2.114,70.85.4.244,1191934458.996838
1539,172.16.2.114,70.85.4.244,1191934459.152836
1540,70.85.4.244,172.16.2.114,1191934459.154898
1541,172.16.2.114,70.85.4.244,1191934459.315063
1542,172.16.2.114,70.85.4.244,1191934459.318168
1543,70.85.4.244,172.16.2.114,1191934459.320138
1544,70.85.4.244,172.16.2.114,1191934459.320163
1545,172.16.2.114,70.85.4.244,1191934459.321261
1546,70.85.4.244,172.16.2.114,1191934459.32268
1547,172.16.2.114,70.85.4.244,1191934459.47703
1548,70.85.4.244,172.16.2.114,1191934459.478637
1549,172.16.2.114,70.85.4.244,1191934459.481274
1550,70.85.4.244,172.16.2.114,1191934459.482647
1551,172.16.2.114,70.85.4.244,1191934459.484828
1552,70.85.4.244,172.16.2.114,1191934459.487284
1553,172.16.2.114,70.85.4.244,1191934459.650697
1554,172.16.2.114,70.85.4.244,1191934459.651928
1555,70.85.4.244,172.16.2.114,1191934459.656755
1556,172.16.2.114,70.85.4.244,1191934459.821804
1557,70.85.4.244,172.16.2.114,1191934459.82816
1558,172.16.2.114,70.85.4.244,1191934459.991164
1559,70.85.4.244,172.16.2.114,1191934459.99276
1560,172.16.2.114,70.85.4.244,1191934460.148886
1561,70.85.4.244,172.16.2.114,1191934460.150439
1562,172.16.2.114,70.85.4.244,1191934460.324989
1563,70.85.4.244,172.16.2.114,1191934460.328963
1564,172.16.2.114,70.85.4.244,1191934460.488058
1565,70.85.4.244,172.16.2.114,1191934460.598843
1566,172.16.2.114,70.85.4.244,1191934460.756146
1567,172.16.2.114,70.85.4.244,1191934460.759254
1568,70.85.4.244,172.16.2.114,1191934460.761287
1569,172.16.2.114,70.85.4.244,1191934460.922858
1570,172.16.2.114,70.85.4.244,1191934460.925672
1571,70.85.4.244,172.16.2.114,1191934460.927654
1572,172.16.2.114,70.85.4.244,1191934460.928317
1573,70.85.4.244,172.16.2.114,1191934460.930392
1574,172.16.2.114,70.85.4.244,1191934461.086815
1575,172.16.2.114,70.85.4.244,1191934461.088045
1576,70.85.4.244,172.16.2.114,1191934461.089454
1577,172.16.2.114,70.85.4.244,1191934461.094841
1578,70.85.4.244,172.16.2.114,1191934461.097066
1579,172.16.2.114,70.85.4.244,1191934461.245453
1580,172.16.2.114,70.85.4.244,1191934461.248568
1581,70.85.4.244,172.16.2.114,1191934461.249977
1582,172.16.2.114,70.85.4.244,1191934461.255818
1583,172.16.2.114,70.85.4.244,1191934461.257774
1584,70.85.4.244,172.16.2.114,1191934461.260647
1585,70.85.4.244,172.16.2.114,1191934461.395291
1586,172.16.2.114,70.85.4.244,1191934461.408285
1587,172.16.2.114,70.85.4.244,1191934461.411506
1588,70.85.4.244,172.16.2.114,1191934461.414386
1589,172.16.2.114,70.85.4.244,1191934461.41798
1590,172.16.2.114,70.85.4.244,1191934461.552742
1591,70.85.4.244,172.16.2.114,1191934461.554546
1592,172.16.2.114,70.85.4.244,1191934461.570566
1593,172.16.2.114,70.85.4.244,1191934461.573676
1594,70.85.4.244,172.16.2.114,1191934461.575064
1595,172.16.2.114,70.85.4.244,1191934461.714028
1596,172.16.2.114,70.85.4.244,1191934461.717139
1597,172.16.2.114,70.85.4.244,1191934461.720212
1598,70.85.4.244,172.16.2.114,1191934461.721695
1599,70.85.4.244,172.16.2.114,1191934461.721742
1600,172.16.2.114,70.85.4.244,1191934461.738195
1601,70.85.4.244,172.16.2.114,1191934461.740251
1602,172.16.2.114,70.85.4.244,1191934461.743665
1603,172.16.2.114,70.85.4.244,1191934461.885179
1604,70.85.4.244,172.16.2.114,1191934461.886708
1605,172.16.2.114,70.85.4.244,1191934461.888268
1606,70.85.4.244,172.16.2.114,1191934461.892912
1607,172.16.2.114,70.85.4.244,1191934461.907027
1608,70.85.4.244,172.16.2.114,1191934461.911743
1609,172.16.2.114,70.85.4.244,1191934462.044696
1610,70.85.4.244,172.16.2.114,1191934462.046306
1611,172.16.2.114,70.85.4.244,1191934462.047943
1612,70.85.4.244,172.16.2.114,1191934462.049624
1613,172.16.2.114,70.85.4.244,1191934462.070092
1614,70.85.4.244,172.16.2.114,1191934462.072047
1615,172.16.2.114,70.85.4.244,1191934462.073113
1616,70.85.4.244,172.16.2.114,1191934462.074518
1617,172.16.2.114,70.85.4.244,1191934462.207931
1618,70.85.4.244,172.16.2.114,1191934462.213373
1619,172.16.2.114,70.85.4.244,1191934462.234048
1620,70.85.4.244,172.16.2.114,1191934462.235943
1621,172.16.2.114,70.85.4.244,1191934462.396691
1622,70.85.4.244,172.16.2.114,1191934462.398922
1623,172.16.2.114,70.85.4.244,1191934462.560703
1624,70.85.4.244,172.16.2.114,1191934462.699569
1625,172.16.2.114,70.85.4.244,1191934462.86117
1626,172.16.2.114,70.85.4.244,1191934462.86366
1627,70.85.4.244,172.16.2.114,1191934462.866773
1628,172.16.2.114,70.85.4.244,1191934463.022834
1629,172.16.2.114,70.85.4.244,1191934463.025928
1630,70.85.4.244,172.16.2.114,1191934463.027608
1631,172.16.2.114,70.85.4.244,1191934463.031628
1632,70.85.4.244,172.16.2.114,1191934463.033201
1633,172.16.2.114,70.85.4.244,1191934463.198075
1634,172.16.2.114,70.85.4.244,1191934463.201165
1635,70.85.4.244,172.16.2.114,1191934463.202653
1636,172.16.2.114,70.85.4.244,1191934463.204414
1637,172.16.2.114,70.85.4.244,1191934463.358858
1638,70.85.4.244,172.16.2.114,1191934463.361025
1639,172.16.2.114,70.85.4.244,1191934463.361934
1640,70.85.4.244,172.16.2.114,1191934463.49832
1641,172.16.2.114,70.85.4.244,1191934463.519221
1642,172.16.2.114,70.85.4.244,1191934463.521293
1643,172.16.2.114,70.85.4.244,1191934463.524385
1644,70.85.4.244,172.16.2.114,1191934463.524651
1645,172.16.2.114,70.85.4.244,1191934463.658059
1646,70.85.4.244,172.16.2.114,1191934463.660164
1647,172.16.2.114,70.85.4.244,1191934463.680819
1648,172.16.2.114,70.85.4.244,1191934463.683895
1649,70.85.4.244,172.16.2.114,1191934463.68529
1650,172.16.2.114,70.85.4.244,1191934463.816699
1651,172.16.2.114,70.85.4.244,1191934463.82053
1652,70.85.4.244,172.16.2.114,1191934463.823929
1653,172.16.2.114,70.85.4.244,1191934463.848396
1654,172.16.2.114,70.85.4.244,1191934463.851245
1655,70.85.4.244,172.16.2.114,1191934463.856861
1656,70.85.4.244,172.16.2.114,1191934463.99905
1657,172.16.2.114,70.85.4.244,1191934464.021247
1658,172.16.2.114,70.85.4.244,1191934464.022481
1659,172.16.2.114,70.85.4.244,1191934464.024181
1660,172.16.2.114,70.85.4.244,1191934464.0273
1661,70.85.4.244,172.16.2.114,1191934464.027481
1662,70.85.4.244,172.16.2.114,1191934464.031589
1663,172.16.2.114,70.85.4.244,1191934464.160756
1664,172.16.2.114,70.85.4.244,1191934464.183461
1665,70.85.4.244,172.16.2.114,1191934464.185024
1666,172.16.2.114,70.85.4.244,1191934464.186546
1667,70.85.4.244,172.16.2.114,1191934464.188917
1668,172.16.2.114,70.85.4.244,1191934464.190065
1669,172.16.2.114,70.85.4.244,1191934464.196601
1670,70.85.4.244,172.16.2.114,1191934464.197969
1671,172.16.2.114,70.85.4.244,1191934464.345732
1672,70.85.4.244,172.16.2.114,1191934464.347877
1673,172.16.2.114,70.85.4.244,1191934464.348821
1674,172.16.2.114,70.85.4.244,1191934464.351933
1675,70.85.4.244,172.16.2.114,1191934464.353394
1676,172.16.2.114,70.85.4.244,1191934464.356802
1677,172.16.2.114,70.85.4.244,1191934464.359385
1678,70.85.4.244,172.16.2.114,1191934464.36439
1679,172.16.2.114,70.85.4.244,1191934464.507626
1680,70.85.4.244,172.16.2.114,1191934464.509229
1681,172.16.2.114,70.85.4.244,1191934464.511223
1682,172.16.2.114,70.85.4.244,1191934464.515845
1683,70.85.4.244,172.16.2.114,1191934464.516146
1684,70.85.4.244,172.16.2.114,1191934464.517887
1685,172.16.2.114,70.85.4.244,1191934464.521939
1686,172.16.2.114,70.85.4.244,1191934464.524561
1687,70.85.4.244,172.16.2.114,1191934464.524798
1688,70.85.4.244,172.16.2.114,1191934464.526051
1689,172.16.2.114,70.85.4.244,1191934464.665425
1690,70.85.4.244,172.16.2.114,1191934464.667029
1691,172.16.2.114,70.85.4.244,1191934464.680892
1692,70.85.4.244,172.16.2.114,1191934464.683106
1693,172.16.2.114,70.85.4.244,1191934464.845561
1694,172.16.2.114,70.85.4.244,1191934464.8468
1695,70.85.4.244,172.16.2.114,1191934464.850771
1696,172.16.2.114,70.85.4.244,1191934465.015002
1697,172.16.2.114,70.85.4.244,1191934465.01757
1698,70.85.4.244,172.16.2.114,1191934465.020458
1699,172.16.2.114,70.85.4.244,1191934465.020658
1700,70.85.4.244,172.16.2.114,1191934465.023215
1701,172.16.2.114,70.85.4.244,1191934465.177949
1702,172.16.2.114,70.85.4.244,1191934465.18103
1703,70.85.4.244,172.16.2.114,1191934465.182462
1704,172.16.2.114,70.85.4.244,1191934465.344467
1705,172.16.2.114,70.85.4.244,1191934465.347675
1706,172.16.2.114,70.85.4.244,1191934465.350895
1707,70.85.4.244,172.16.2.114,1191934465.351216
1708,70.85.4.244,172.16.2.114,1191934465.353488
1709,172.16.2.114,70.85.4.244,1191934465.354635
1710,70.85.4.244,172.16.2.114,1191934465.356667
1711,172.16.2.114,70.85.4.244,1191934465.51137
1712,172.16.2.114,70.85.4.244,1191934465.514459
1713,70.85.4.244,172.16.2.114,1191934465.516372
1714,70.85.4.244,172.16.2.114,1191934465.516398
1715,172.16.2.114,70.85.4.244,1191934465.532765
1716,70.85.4.244,172.16.2.114,1191934465.534157
1717,172.16.2.114,70.85.4.244,1191934465.673993
1718,70.85.4.244,172.16.2.114,1191934465.675523
1719,172.16.2.114,70.85.4.244,1191934465.676423
1720,70.85.4.244,172.16.2.114,1191934465.678501
1721,172.16.2.114,70.85.4.244,1191934465.836757
1722,70.85.4.244,172.16.2.114,1191934465.842769
1723,172.16.2.114,70.85.4.244,1191934466.274278
1724,70.85.4.244,172.16.2.114,1191934466.275833
1725,172.16.2.114,70.85.4.244,1191934466.439493
1726,172.16.2.114,70.85.4.244,1191934466.442601
1727,70.85.4.244,172.16.2.114,1191934466.446778
1728,172.16.2.114,70.85.4.244,1191934466.608625
1729,172.16.2.114,70.85.4.244,1191934466.609856
1730,70.85.4.244,172.16.2.114,1191934466.611324
1731,172.16.2.114,70.85.4.244,1191934466.611891
1732,70.85.4.244,172.16.2.114,1191934466.617118
1733,172.16.2.114,70.85.4.244,1191934466.773761
1734,172.16.2.114,70.85.4.244,1191934466.774994
1735,70.85.4.244,172.16.2.114,1191934466.777265
1736,172.16.2.114,70.85.4.244,1191934466.778048
1737,70.85.4.244,172.16.2.114,1191934466.782331
1738,209.85.129.166,172.16.2.114,1191934466.782448
1739,172.16.2.114,70.85.4.244,1191934466.935572
1740,172.16.2.114,70.85.4.244,1191934466.942204
1741,70.85.4.244,172.16.2.114,1191934466.943782
1742,172.16.2.114,70.85.4.244,1191934466.947907
1743,172.16.2.114,70.85.4.244,1191934466.951025
1744,70.85.4.244,172.16.2.114,1191934466.952466
1745,172.16.2.114,70.85.4.244,1191934467.100307
1746,172.16.2.114,70.85.4.244,1191934467.103383
1747,70.85.4.244,172.16.2.114,1191934467.104804
1748,172.16.2.114,70.85.4.244,1191934467.108573
1749,70.85.4.244,172.16.2.114,1191934467.110021
1750,172.16.2.114,70.85.4.244,1191934467.111686
1751,172.16.2.114,70.85.4.244,1191934467.261139
1752,70.85.4.244,172.16.2.114,1191934467.263023
1753,172.16.2.114,70.85.4.244,1191934467.267535
1754,172.16.2.114,70.85.4.244,1191934467.272979
1755,70.85.4.244,172.16.2.114,1191934467.274373
1756,172.16.2.114,70.85.4.244,1191934467.44566
1757,172.16.2.114,70.85.4.244,1191934467.446891
1758,172.16.2.114,70.85.4.244,1191934467.448123
1759,172.16.2.114,70.85.4.244,1191934467.449742
1760,70.85.4.244,172.16.2.114,1191934467.451092
1761,70.85.4.244,172.16.2.114,1191934467.451119
1762,172.16.2.114,70.85.4.244,1191934467.453126
1763,70.85.4.244,172.16.2.114,1191934467.455242
1764,172.16.2.114,70.85.4.244,1191934467.612676
1765,172.16.2.114,70.85.4.244,1191934467.614754
1766,172.16.2.114,70.85.4.244,1191934467.617873
1767,70.85.4.244,172.16.2.114,1191934467.618768
1768,70.85.4.244,172.16.2.114,1191934467.619345
1769,172.16.2.114,70.85.4.244,1191934467.625345
1770,70.85.4.244,172.16.2.114,1191934467.626883
1771,172.16.2.114,70.85.4.244,1191934467.775054
1772,70.85.4.244,172.16.2.114,1191934467.776602
1773,172.16.2.114,70.85.4.244,1191934467.780574
1774,172.16.2.114,70.85.4.244,1191934467.781803
1775,70.85.4.244,172.16.2.114,1191934467.782055
1776,70.85.4.244,172.16.2.114,1191934467.783282
1777,172.16.2.114,70.85.4.244,1191934467.938281
1778,70.85.4.244,172.16.2.114,1191934467.942868
1779,172.16.2.114,70.85.4.244,1191934468.104522
1780,70.85.4.244,172.16.2.114,1191934468.106099
1781,172.16.2.114,70.85.4.244,1191934468.274061
1782,70.85.4.244,172.16.2.114,1191934468.276476
1783,172.16.2.114,70.85.4.244,1191934468.674381
1784,70.85.4.244,172.16.2.114,1191934468.675926
1785,172.16.2.114,70.85.4.244,1191934468.835562
1786,172.16.2.114,70.85.4.244,1191934468.838676
1787,70.85.4.244,172.16.2.114,1191934468.840244
1788,172.16.2.114,70.85.4.244,1191934469.644399
1789,70.85.4.244,172.16.2.114,1191934469.646003
1790,172.16.2.114,70.85.4.244,1191934469.802141
1791,172.16.2.114,70.85.4.244,1191934469.807401
1792,70.85.4.244,172.16.2.114,1191934469.808934
1793,172.16.2.114,70.85.4.244,1191934469.966726
1794,172.16.2.114,70.85.4.244,1191934469.968728
1795,70.85.4.244,172.16.2.114,1191934469.970216
1796,172.16.2.114,70.85.4.244,1191934469.971816
1797,70.85.4.244,172.16.2.114,1191934470.10782
1798,172.16.2.114,70.85.4.244,1191934470.127816
1799,172.16.2.114,70.85.4.244,1191934470.13327
1800,70.85.4.244,172.16.2.114,1191934470.134917
1801,172.16.2.114,70.85.4.244,1191934470.264224
1802,172.16.2.114,70.85.4.244,1191934470.291758
1803,70.85.4.244,172.16.2.114,1191934470.293333
1804,172.16.2.114,70.85.4.244,1191934470.704384
1805,70.85.4.244,172.16.2.114,1191934470.705947
1806,172.16.2.114,70.85.4.244,1191934470.873511
1807,70.85.4.244,172.16.2.114,1191934471.009108
1808,172.16.2.114,70.85.4.244,1191934471.177822
1809,172.16.2.114,70.85.4.244,1191934471.180919
1810,70.85.4.244,172.16.2.114,1191934471.182468
1811,70.85.4.244,172.16.2.114,1191934471.182901
1812,172.16.2.114,70.85.4.244,1191934471.343306
1813,172.16.2.114,70.85.4.244,1191934471.346418
1814,70.85.4.244,172.16.2.114,1191934471.348198
1815,70.85.4.244,172.16.2.114,1191934471.348224
1816,172.16.2.114,70.85.4.244,1191934472.345457
1817,70.85.4.244,172.16.2.114,1191934472.350338
1818,209.85.129.166,172.16.2.114,1191934472.350371
1819,172.16.2.114,70.85.4.244,1191934472.508542
1820,172.16.2.114,70.85.4.244,1191934472.511637
1821,70.85.4.244,172.16.2.114,1191934472.513241
1822,172.16.2.114,70.85.4.244,1191934472.67876
1823,70.85.4.244,172.16.2.114,1191934472.680465
1824,172.16.2.114,70.85.4.244,1191934472.681866
1825,172.16.2.114,70.85.4.244,1191934472.684982
1826,70.85.4.244,172.16.2.114,1191934472.686431
1827,172.16.2.114,70.85.4.244,1191934472.838328
1828,172.16.2.114,70.85.4.244,1191934472.846261
1829,172.16.2.114,70.85.4.244,1191934472.847511
1830,70.85.4.244,172.16.2.114,1191934472.847869
1831,172.16.2.114,70.85.4.244,1191934473.00396
1832,70.85.4.244,172.16.2.114,1191934473.005772
1833,172.16.2.114,70.85.4.244,1191934473.007068
1834,70.85.4.244,172.16.2.114,1191934473.008885
1835,172.16.2.114,70.85.4.244,1191934473.167799
1836,172.16.2.114,70.85.4.244,1191934473.170884
1837,70.85.4.244,172.16.2.114,1191934473.172403
1838,172.16.2.114,70.85.4.244,1191934473.174031
1839,172.16.2.114,70.85.4.244,1191934473.176842
1840,70.85.4.244,172.16.2.114,1191934473.178288
1841,172.16.2.114,70.85.4.244,1191934473.339281
1842,172.16.2.114,70.85.4.244,1191934473.341197
1843,70.85.4.244,172.16.2.114,1191934473.34403
1844,172.16.2.114,70.85.4.244,1191934473.347545
1845,70.85.4.244,172.16.2.114,1191934473.349144
1846,172.16.2.114,70.85.4.244,1191934473.350649
1847,70.85.4.244,172.16.2.114,1191934473.512762
1848,172.16.2.114,70.85.4.244,1191934473.515193
1849,172.16.2.114,70.85.4.244,1191934473.516912
1850,70.85.4.244,172.16.2.114,1191934473.518358
1851,172.16.2.114,70.85.4.244,1191934473.519378
1852,172.16.2.114,70.85.4.244,1191934473.522352
1853,70.85.4.244,172.16.2.114,1191934473.526719
1854,172.16.2.114,70.85.4.244,1191934473.669466
1855,172.16.2.114,70.85.4.244,1191934473.679183
1856,70.85.4.244,172.16.2.114,1191934473.680606
1857,172.16.2.114,70.85.4.244,1191934473.682296
1858,70.85.4.244,172.16.2.114,1191934473.684308
1859,172.16.2.114,70.85.4.244,1191934473.686127
1860,172.16.2.114,70.85.4.244,1191934473.689252
1861,70.85.4.244,172.16.2.114,1191934473.690665
1862,172.16.2.114,70.85.4.244,1191934473.839826
1863,172.16.2.114,70.85.4.244,1191934473.842636
1864,172.16.2.114,70.85.4.244,1191934473.845739
1865,70.85.4.244,172.16.2.114,1191934473.845798
1866,172.16.2.114,70.85.4.244,1191934473.849398
1867,70.85.4.244,172.16.2.114,1191934473.852224
1868,172.16.2.114,70.85.4.244,1191934473.852495
1869,70.85.4.244,172.16.2.114,1191934473.85407
1870,172.16.2.114,70.85.4.244,1191934473.855623
1871,172.16.2.114,70.85.4.244,1191934474.005938
1872,70.85.4.244,172.16.2.114,1191934474.007704
1873,172.16.2.114,70.85.4.244,1191934474.01111
1874,70.85.4.244,172.16.2.114,1191934474.013074
1875,172.16.2.114,70.85.4.244,1191934474.020439
1876,70.85.4.244,172.16.2.114,1191934474.021813
1877,172.16.2.114,70.85.4.244,1191934474.023209
1878,70.85.4.244,172.16.2.114,1191934474.027778
1879,172.16.2.114,70.85.4.244,1191934474.170438
1880,70.85.4.244,172.16.2.114,1191934474.171972
1881,172.16.2.114,70.85.4.244,1191934474.172781
1882,70.85.4.244,172.16.2.114,1191934474.174154
1883,172.16.2.114,70.85.4.244,1191934474.179433
1884,70.85.4.244,172.16.2.114,1191934474.180833
1885,172.16.2.114,70.85.4.244,1191934474.18853
1886,70.85.4.244,172.16.2.114,1191934474.189951
1887,172.16.2.114,70.85.4.244,1191934474.19512
1888,70.85.4.244,172.16.2.114,1191934474.196803
1889,172.16.2.114,70.85.4.244,1191934474.352832
1890,172.16.2.114,70.85.4.244,1191934474.355929
1891,70.85.4.244,172.16.2.114,1191934474.357736
1892,172.16.2.114,70.85.4.244,1191934474.514889
1893,70.85.4.244,172.16.2.114,1191934474.516578
1894,172.16.2.114,70.85.4.244,1191934474.517843
1895,172.16.2.114,70.85.4.244,1191934474.520971
1896,70.85.4.244,172.16.2.114,1191934474.522497
1897,172.16.2.114,70.85.4.244,1191934474.677144
1898,70.85.4.244,172.16.2.114,1191934474.678781
1899,172.16.2.114,70.85.4.244,1191934474.679829
1900,172.16.2.114,70.85.4.244,1191934474.685194
1901,70.85.4.244,172.16.2.114,1191934474.68675
1902,172.16.2.114,70.85.4.244,1191934474.688248
1903,70.85.4.244,172.16.2.114,1191934474.814563
1904,172.16.2.114,70.85.4.244,1191934474.838654
1905,70.85.4.244,172.16.2.114,1191934474.843467
1906,172.16.2.114,70.85.4.244,1191934474.84692
1907,172.16.2.114,70.85.4.244,1191934474.849577
1908,70.85.4.244,172.16.2.114,1191934474.851034
1909,172.16.2.114,70.85.4.244,1191934474.971888
1910,172.16.2.114,70.85.4.244,1191934474.976755
1911,70.85.4.244,172.16.2.114,1191934474.978174
1912,172.16.2.114,70.85.4.244,1191934474.999549
1913,70.85.4.244,172.16.2.114,1191934475.001147
1914,172.16.2.114,70.85.4.244,1191934475.012906
1915,172.16.2.114,70.85.4.244,1191934475.016015
1916,70.85.4.244,172.16.2.114,1191934475.017479
1917,172.16.2.114,70.85.4.244,1191934475.135702
1918,172.16.2.114,70.85.4.244,1191934475.138813
1919,70.85.4.244,172.16.2.114,1191934475.140261
1920,172.16.2.114,70.85.4.244,1191934475.159676
1921,70.85.4.244,172.16.2.114,1191934475.161629
1922,172.16.2.114,70.85.4.244,1191934475.296254
1923,172.16.2.114,70.85.4.244,1191934475.299345
1924,70.85.4.244,172.16.2.114,1191934475.300819
1925,172.16.2.114,70.85.4.244,1191934475.302457
1926,172.16.2.114,70.85.4.244,1191934475.305614
1927,70.85.4.244,172.16.2.114,1191934475.307018
1928,172.16.2.114,70.85.4.244,1191934475.460897
1929,172.16.2.114,70.85.4.244,1191934475.462127
1930,70.85.4.244,172.16.2.114,1191934475.462872
1931,172.16.2.114,70.85.4.244,1191934475.466283
1932,172.16.2.114,70.85.4.244,1191934475.479189
1933,70.85.4.244,172.16.2.114,1191934475.481979
1934,172.16.2.114,70.85.4.244,1191934475.618925
1935,70.85.4.244,172.16.2.114,1191934475.62058
1936,172.16.2.114,70.85.4.244,1191934475.638005
1937,172.16.2.114,70.85.4.244,1191934475.641104
1938,70.85.4.244,172.16.2.114,1191934475.643032
1939,70.85.4.244,172.16.2.114,1191934475.643056
1940,172.16.2.114,70.85.4.244,1191934475.644665
1941,70.85.4.244,172.16.2.114,1191934475.646381
1942,172.16.2.114,70.85.4.244,1191934475.777622
1943,172.16.2.114,70.85.4.244,1191934475.800751
1944,70.85.4.244,172.16.2.114,1191934475.802307
1945,172.16.2.114,70.85.4.244,1191934475.803848
1946,70.85.4.244,172.16.2.114,1191934475.91708
1947,172.16.2.114,70.85.4.244,1191934475.963809
1948,172.16.2.114,70.85.4.244,1191934475.965551
1949,70.85.4.244,172.16.2.114,1191934475.968838
1950,172.16.2.114,70.85.4.244,1191934476.0767
1951,172.16.2.114,70.85.4.244,1191934476.079768
1952,70.85.4.244,172.16.2.114,1191934476.081256
1953,172.16.2.114,70.85.4.244,1191934476.125344
1954,172.16.2.114,70.85.4.244,1191934476.127932
1955,70.85.4.244,172.16.2.114,1191934476.130248
1956,172.16.2.114,70.85.4.244,1191934476.239451
1957,172.16.2.114,70.85.4.244,1191934476.240754
1958,70.85.4.244,172.16.2.114,1191934476.244419
1959,172.16.2.114,70.85.4.244,1191934476.291212
1960,70.85.4.244,172.16.2.114,1191934476.292893
1961,172.16.2.114,70.85.4.244,1191934476.293516
1962,70.85.4.244,172.16.2.114,1191934476.300951
1963,172.16.2.114,70.85.4.244,1191934476.419041
1964,172.16.2.114,70.85.4.244,1191934476.449064
1965,172.16.2.114,70.85.4.244,1191934476.452729
1966,70.85.4.244,172.16.2.114,1191934476.453895
1967,172.16.2.114,70.85.4.244,1191934476.457319
1968,70.85.4.244,172.16.2.114,1191934476.45887
1969,172.16.2.114,70.85.4.244,1191934476.46263
1970,172.16.2.114,70.85.4.244,1191934476.615487
1971,172.16.2.114,70.85.4.244,1191934476.618439
1972,70.85.4.244,172.16.2.114,1191934476.620256
1973,70.85.4.244,172.16.2.114,1191934476.62028
1974,172.16.2.114,70.85.4.244,1191934476.621292
1975,172.16.2.114,70.85.4.244,1191934476.624617
1976,70.85.4.244,172.16.2.114,1191934476.630931
1977,172.16.2.114,70.85.4.244,1191934476.78435
1978,172.16.2.114,70.85.4.244,1191934476.785579
1979,70.85.4.244,172.16.2.114,1191934476.787072
1980,172.16.2.114,70.85.4.244,1191934476.796199
1981,70.85.4.244,172.16.2.114,1191934476.797856
1982,172.16.2.114,70.85.4.244,1191934476.798119
1983,70.85.4.244,172.16.2.114,1191934476.799485
1984,172.16.2.114,70.85.4.244,1191934476.801576
1985,70.85.4.244,172.16.2.114,1191934476.802933
1986,172.16.2.114,70.85.4.244,1191934476.943009
1987,172.16.2.114,70.85.4.244,1191934476.946125
1988,70.85.4.244,172.16.2.114,1191934476.947715
1989,70.85.4.244,172.16.2.114,1191934476.947743
1990,172.16.2.114,70.85.4.244,1191934476.955549
1991,70.85.4.244,172.16.2.114,1191934476.957656
1992,172.16.2.114,70.85.4.244,1191934476.958767
1993,70.85.4.244,172.16.2.114,1191934476.960294
1994,172.16.2.114,70.85.4.244,1191934476.965124
1995,70.85.4.244,172.16.2.114,1191934476.966663
1996,172.16.2.114,70.85.4.244,1191934477.103904
1997,172.16.2.114,70.85.4.244,1191934477.12412
1998,70.85.4.244,172.16.2.114,1191934477.125635
1999,172.16.2.114,70.85.4.244,1191934477.12578
2000,172.16.2.114,70.85.4.244,1191934477.281967
2001,70.85.4.244,172.16.2.114,1191934477.283656
2002,172.16.2.114,70.85.4.244,1191934477.284911
2003,70.85.4.244,172.16.2.114,1191934477.286371
2004,172.16.2.114,70.85.4.244,1191934477.288025
2005,70.85.4.244,172.16.2.114,1191934477.420333
2006,172.16.2.114,70.85.4.244,1191934477.440832
2007,172.16.2.114,70.85.4.244,1191934477.44394
2008,70.85.4.244,172.16.2.114,1191934477.445919
2009,172.16.2.114,70.85.4.244,1191934477.452993
2010,172.16.2.114,70.85.4.244,1191934477.584674
2011,70.85.4.244,172.16.2.114,1191934477.586257
2012,172.16.2.114,70.85.4.244,1191934477.60695
2013,70.85.4.244,172.16.2.114,1191934477.608331
2014,172.16.2.114,70.85.4.244,1191934477.7454
2015,172.16.2.114,70.85.4.244,1191934477.747909
2016,70.85.4.244,172.16.2.114,1191934477.75034
2017,70.85.4.244,172.16.2.114,1191934477.750366
2018,172.16.2.114,70.85.4.244,1191934477.750739
2019,70.85.4.244,172.16.2.114,1191934477.752456
2020,172.16.2.114,70.85.4.244,1191934477.9078
2021,172.16.2.114,70.85.4.244,1191934477.910896
2022,70.85.4.244,172.16.2.114,1191934477.911809
2023,70.85.4.244,172.16.2.114,1191934477.912312
2024,172.16.2.114,70.85.4.244,1191934478.067962
2025,70.85.4.244,172.16.2.114,1191934478.069535
2026,172.16.2.114,70.85.4.244,1191934478.070982
2027,70.85.4.244,172.16.2.114,1191934478.072341
2028,172.16.2.114,70.85.4.244,1191934478.226594
2029,70.85.4.244,172.16.2.114,1191934478.228417
2030,172.16.2.114,70.85.4.244,1191934478.229848
2031,172.16.2.114,70.85.4.244,1191934478.386292
2032,70.85.4.244,172.16.2.114,1191934478.38801
2033,172.16.2.114,70.85.4.244,1191934478.546095
2034,172.16.2.114,70.85.4.244,1191934478.547325
